Name,Year Published,Min Players,Max Players,Play Time,Users Rated,Rating Average,Complexity Average,Mechanics
Dead Man's Chest,2015,3,8,30,205,5.83539,1.2308, Push Your Luck
Sumoku,2010,1,8,15,116,5.96897,1.3333,Cooperative Game
Sumoku,2010,1,8,15,116,5.96897,1.3333, Team-Based Game
Sumoku,2010,1,8,15,116,5.96897,1.3333, Variable Player Powers
The Phoenix Syndicate,2019,2,4,90,33,7.2697,3.3333,Network and Route Building
The Phoenix Syndicate,2019,2,4,90,33,7.2697,3.3333, Variable Phase Order
"Chariot: Tactical Warfare in the ""Biblical"" Age, 3000-500 BC",1975,2,2,120,58,6.45,2.1429,Dice Rolling
"Chariot: Tactical Warfare in the ""Biblical"" Age, 3000-500 BC",1975,2,2,120,58,6.45,2.1429, Hexagon Grid
"Chariot: Tactical Warfare in the ""Biblical"" Age, 3000-500 BC",1975,2,2,120,58,6.45,2.1429, Simulation
Valley Of The Four Winds,1980,2,2,60,112,5.97384,3.25,Hexagon Grid
Cité,2010,3,4,60,123,6.09715,2,Team-Based Game
Cité,2010,3,4,60,123,6.09715,2, Tile Placement
Cité,2010,3,4,60,123,6.09715,2, Trading
Pokémon Master Trainer,1999,2,6,45,1264,5.84173,1.9143,Roll / Spin and Move
Pokémon Master Trainer,1999,2,6,45,1264,5.84173,1.9143, Set Collection
Blitzkrieg 1940,1997,2,2,120,58,6.57845,2.5,Dice Rolling
Blitzkrieg 1940,1997,2,2,120,58,6.57845,2.5, Hexagon Grid
Byzantium,1996,2,4,180,56,6.53661,3.1,Area Movement
Byzantium,1996,2,4,180,56,6.53661,3.1, Dice Rolling
Wordz,2011,3,7,20,45,6.61622,2,Pattern Recognition
Battlegame Book 2: Knights at War,1975,2,4,20,45,6.63778,2.1429,Dice Rolling
Battlegame Book 2: Knights at War,1975,2,4,20,45,6.63778,2.1429, Square Grid
Ultimate,2008,2,2,15,46,6.75435,1.8462,Dice Rolling
Ultimate,2008,2,2,15,46,6.75435,1.8462, Hexagon Grid
Ultimate,2008,2,2,15,46,6.75435,1.8462, Roll / Spin and Move
Storage Wars: The Game,2012,2,6,30,129,5.92667,1.25,Auction/Bidding
Hagakure,2020,3,5,25,68,6.37941,1.25,Trick-taking
Nuts!,2005,1,8,120,39,6.74359,3.25,Campaign / Battle Card Driven
Nuts!,2005,1,8,120,39,6.74359,3.25, Dice Rolling
Invasion: Earth,1981,2,2,120,95,6.07474,2.7333,Area Movement
Invasion: Earth,1981,2,2,120,95,6.07474,2.7333, Dice Rolling
Invasion: Earth,1981,2,2,120,95,6.07474,2.7333, Grid Movement
Invasion: Earth,1981,2,2,120,95,6.07474,2.7333, Hexagon Grid
Invasion: Earth,1981,2,2,120,95,6.07474,2.7333, Ratio / Combat Results Table
Invasion: Earth,1981,2,2,120,95,6.07474,2.7333, Simulation
Der Schatz der 13 Inseln,2015,2,4,20,59,6.34875,1.75,Memory
Der Schatz der 13 Inseln,2015,2,4,20,59,6.34875,1.75, Point to Point Movement
Der Schatz der 13 Inseln,2015,2,4,20,59,6.34875,1.75, Set Collection
BANG!: Halo,2014,3,7,30,123,6.02561,1.8,Hand Management
BANG!: Halo,2014,3,7,30,123,6.02561,1.8, Player Elimination
BANG!: Halo,2014,3,7,30,123,6.02561,1.8, Team-Based Game
BANG!: Halo,2014,3,7,30,123,6.02561,1.8, Variable Player Powers
Anno Domini,1995,4,4,60,145,5.94483,1.8,Area Movement
Anno Domini,1995,4,4,60,145,5.94483,1.8, Dice Rolling
"The Cossacks Are Coming!: The Tannenberg Campaign August and September, 1914 - 2nd Edition",2004,1,3,300,31,7.34355,4.3077,Dice Rolling
"The Cossacks Are Coming!: The Tannenberg Campaign August and September, 1914 - 2nd Edition",2004,1,3,300,31,7.34355,4.3077, Grid Movement
"The Cossacks Are Coming!: The Tannenberg Campaign August and September, 1914 - 2nd Edition",2004,1,3,300,31,7.34355,4.3077, Hexagon Grid
"The Cossacks Are Coming!: The Tannenberg Campaign August and September, 1914 - 2nd Edition",2004,1,3,300,31,7.34355,4.3077, Simulation
"The Cossacks Are Coming!: The Tannenberg Campaign August and September, 1914 - 2nd Edition",2004,1,3,300,31,7.34355,4.3077, Zone of Control
BARPIG,2017,3,7,60,94,6.40156,1.5,Campaign / Battle Card Driven
BARPIG,2017,3,7,60,94,6.40156,1.5, Card Drafting
BARPIG,2017,3,7,60,94,6.40156,1.5, Dice Rolling
BARPIG,2017,3,7,60,94,6.40156,1.5, Push Your Luck
BARPIG,2017,3,7,60,94,6.40156,1.5, Role Playing
BARPIG,2017,3,7,60,94,6.40156,1.5, Storytelling
Ten Suns,2020,1,6,45,30,7.55,2,Auction/Bidding
Ten Suns,2020,1,6,45,30,7.55,2, Betting and Bluffing
Ten Suns,2020,1,6,45,30,7.55,2, Set Collection
Ten Suns,2020,1,6,45,30,7.55,2, Tile Placement
GiftTRAP Lite,2010,3,8,30,67,6.21343,1,Hand Management
GiftTRAP Lite,2010,3,8,30,67,6.21343,1, Memory
GiftTRAP Lite,2010,3,8,30,67,6.21343,1, Simultaneous Action Selection
Chosin: X Corps Escapes the Trap,2009,2,2,240,39,6.97051,3.6667,Dice Rolling
Chosin: X Corps Escapes the Trap,2009,2,2,240,39,6.97051,3.6667, Hexagon Grid
Chosin: X Corps Escapes the Trap,2009,2,2,240,39,6.97051,3.6667, Ratio / Combat Results Table
Chosin: X Corps Escapes the Trap,2009,2,2,240,39,6.97051,3.6667, Simulation
Chosin: X Corps Escapes the Trap,2009,2,2,240,39,6.97051,3.6667, Zone of Control
Flintloque,1995,2,2,120,45,6.7,2.4444,Variable Phase Order
"Shiloh: The Battle for Tennessee, 6-7 April, 1862",1975,2,2,120,53,6.48679,2.4444,Dice Rolling
"Shiloh: The Battle for Tennessee, 6-7 April, 1862",1975,2,2,120,53,6.48679,2.4444, Hexagon Grid
"Shiloh: The Battle for Tennessee, 6-7 April, 1862",1975,2,2,120,53,6.48679,2.4444, Simulation
Thoughtwave,1974,2,2,20,72,6.22778,2.1111,Pattern Building
Thoughtwave,1974,2,2,20,72,6.22778,2.1111, Tile Placement
Gods,2001,2,4,45,172,5.8448,2.3478,Tile Placement
Takara Island,2011,2,6,45,165,5.87273,1.625,Action Points
Takara Island,2011,2,6,45,165,5.87273,1.625, Dice Rolling
Takara Island,2011,2,6,45,165,5.87273,1.625, Modular Board
The Contender: The Game of Presidential Debate,2015,3,99,30,108,6.20741,1.1667,Hand Management
The Contender: The Game of Presidential Debate,2015,3,99,30,108,6.20741,1.1667, Simultaneous Action Selection
Fast Food,2009,2,6,15,102,6.01676,1,
Desktop HEBOCON Battle Kit,2017,2,4,40,36,6.81389,2,Tile Placement
Decipher,2020,2,4,30,43,6.83605,1,
Girl Genius: The Works,2018,2,4,30,37,6.80608,0,Modular Board
King's Valley,2006,2,2,5,43,6.59302,1,Grid Movement
Panzer Korps,1982,1,2,120,34,7.04853,1.8333,Hexagon Grid
Bitskrieg,2017,2,2,30,39,6.70128,1.4,Dice Rolling
Bitskrieg,2017,2,2,30,39,6.70128,1.4, Grid Movement
Bitskrieg,2017,2,2,30,39,6.70128,1.4, Square Grid
Pie Factory,2014,2,4,30,296,5.70034,1.3636,Card Drafting
Pie Factory,2014,2,4,30,296,5.70034,1.3636, Set Collection
Pie Factory,2014,2,4,30,296,5.70034,1.3636, Time Track
Six Day War: 1967,2012,1,2,0,41,6.97073,3.5,Hexagon Grid
Ambagibus,2009,1,1,15,52,6.54038,1.3333,Tile Placement
Ohio,1998,2,5,30,111,5.99018,1.6,Trick-taking
Laguna,2000,2,4,30,146,5.87669,2,
Into the Black: Boarding Party,2018,1,4,120,43,7.21395,3,Action Queue
Into the Black: Boarding Party,2018,1,4,120,43,7.21395,3, Cooperative Game
Into the Black: Boarding Party,2018,1,4,120,43,7.21395,3, Dice Rolling
Into the Black: Boarding Party,2018,1,4,120,43,7.21395,3, Grid Movement
Into the Black: Boarding Party,2018,1,4,120,43,7.21395,3, Modular Board
Into the Black: Boarding Party,2018,1,4,120,43,7.21395,3, Time Track
Into the Black: Boarding Party,2018,1,4,120,43,7.21395,3, Variable Player Powers
Instacrime: Munford,2020,2,6,60,59,6.42113,2,Cooperative Game
Tavern Fame,2015,2,5,30,63,6.73016,1,Auction/Bidding
Tavern Fame,2015,2,5,30,63,6.73016,1, Push Your Luck
Micro City,2018,1,1,30,54,6.43889,2,Dice Rolling
Micro City,2018,1,1,30,54,6.43889,2, Hand Management
Micro City,2018,1,1,30,54,6.43889,2, Modular Board
Micro City,2018,1,1,30,54,6.43889,2, Worker Placement
Brother against Brother,1997,2,2,180,34,7.22059,2,Dice Rolling
Pacific Rim: Extinction,2018,2,6,90,37,7.28378,1.75,Dice Rolling
Pacific Rim: Extinction,2018,2,6,90,37,7.28378,1.75, Simulation
Pacific Rim: Extinction,2018,2,6,90,37,7.28378,1.75, Simultaneous Action Selection
Pacific Rim: Extinction,2018,2,6,90,37,7.28378,1.75, Variable Player Powers
Trappist One,2018,2,4,60,63,6.44984,2.7143,Card Drafting
Trappist One,2018,2,4,60,63,6.44984,2.7143, Hand Management
Trappist One,2018,2,4,60,63,6.44984,2.7143, Set Collection
The Lord of the Rings Labyrinth,2003,2,4,60,88,6.07557,1.4286,Modular Board
Sherlock Deluxe,2009,2,5,15,50,6.471,1,Memory
Tolomeo,2017,2,5,60,37,7.16351,1.5,Action Queue
Tolomeo,2017,2,5,60,37,7.16351,1.5, Card Drafting
Tolomeo,2017,2,5,60,37,7.16351,1.5, Set Collection
Deliverance,2020,1,4,120,34,9.25,0,Action Points
Deliverance,2020,1,4,120,34,9.25,0, Campaign / Battle Card Driven
Deliverance,2020,1,4,120,34,9.25,0, Cooperative Game
Deliverance,2020,1,4,120,34,9.25,0, Dice Rolling
Deliverance,2020,1,4,120,34,9.25,0, Grid Movement
Deliverance,2020,1,4,120,34,9.25,0, Hand Management
Deliverance,2020,1,4,120,34,9.25,0, Modular Board
Deliverance,2020,1,4,120,34,9.25,0, Role Playing
Deliverance,2020,1,4,120,34,9.25,0, Storytelling
Deliverance,2020,1,4,120,34,9.25,0, Variable Player Powers
Terra Turrium,1990,2,4,90,90,6.08,2.25,Action Points
Terra Turrium,1990,2,4,90,90,6.08,2.25, Modular Board
Flippin' Fruit,2014,2,4,15,36,6.89167,1.5,Dice Rolling
Flippin' Fruit,2014,2,4,15,36,6.89167,1.5, Set Collection
Feed the ducks,2011,2,4,20,37,7.10811,1.75,
BASKETmind,2012,2,2,45,36,7.17778,2.5,Dice Rolling
BASKETmind,2012,2,2,45,36,7.17778,2.5, Pattern Recognition
BASKETmind,2012,2,2,45,36,7.17778,2.5, Simulation
Apples to Apples to Go,2007,4,8,30,386,5.71215,1.0769,Hand Management
Apples to Apples to Go,2007,4,8,30,386,5.71215,1.0769, Simultaneous Action Selection
Austerlitz 1805: Le choc des cavaleries,1995,2,2,240,31,7.25323,2.8333,Hexagon Grid
Sonic the Hedgehog: Battle Racers,2018,1,5,60,44,7.125,2,Hand Management
Sonic the Hedgehog: Battle Racers,2018,1,5,60,44,7.125,2, Simultaneous Action Selection
Sonic the Hedgehog: Battle Racers,2018,1,5,60,44,7.125,2, Variable Player Powers
East & West: The Third Mondial War,1981,2,6,360,84,6.26429,3.3333,Dice Rolling
East & West: The Third Mondial War,1981,2,6,360,84,6.26429,3.3333, Hexagon Grid
"Pirates, Ninjas, Robots, & Zombies",2014,2,4,25,83,6.12844,1,Tile Placement
Star Wars Lightsaber Dueling,1988,2,2,20,102,5.91961,2,Rock-Paper-Scissors
Star Wars Lightsaber Dueling,1988,2,2,20,102,5.91961,2, Simultaneous Action Selection
Star Wars Lightsaber Dueling,1988,2,2,20,102,5.91961,2, Variable Player Powers
Raid the Pantry,2012,2,4,30,48,7.14687,1.6667,Auction/Bidding
Raid the Pantry,2012,2,4,30,48,7.14687,1.6667, Hand Management
Raid the Pantry,2012,2,4,30,48,7.14687,1.6667, Rock-Paper-Scissors
Raid the Pantry,2012,2,4,30,48,7.14687,1.6667, Set Collection
Raid the Pantry,2012,2,4,30,48,7.14687,1.6667, Team-Based Game
Abilene,1983,3,6,45,142,5.91127,1.7,Pick-up and Deliver
Abilene,1983,3,6,45,142,5.91127,1.7, Secret Unit Deployment
SYNOD,2016,2,2,15,52,6.45096,1.75,Hand Management
Telepaths,1992,4,24,60,109,6.08211,1.3333,Team-Based Game
Baden-Württemberg Catan,2012,3,4,60,34,6.99706,2,Dice Rolling
Baden-Württemberg Catan,2012,3,4,60,34,6.99706,2, Hand Management
Baden-Württemberg Catan,2012,3,4,60,34,6.99706,2, Network and Route Building
Baden-Württemberg Catan,2012,3,4,60,34,6.99706,2, Trading
Operation Spark: the Relief of Leningrad 1943,1997,2,2,180,38,6.84211,3.75,Dice Rolling
Operation Spark: the Relief of Leningrad 1943,1997,2,2,180,38,6.84211,3.75, Hexagon Grid
James Clavell's Shogun Card Game,1983,3,8,60,69,6.21594,2,Betting and Bluffing
James Clavell's Shogun Card Game,1983,3,8,60,69,6.21594,2, Hand Management
James Clavell's Shogun Card Game,1983,3,8,60,69,6.21594,2, Trick-taking
Mint Condition,2019,2,5,25,78,6.17449,1.5,Card Drafting
Mint Condition,2019,2,5,25,78,6.17449,1.5, Hand Management
Mint Condition,2019,2,5,25,78,6.17449,1.5, Push Your Luck
Mint Condition,2019,2,5,25,78,6.17449,1.5, Set Collection
Mint Condition,2019,2,5,25,78,6.17449,1.5, Take That
The Village Crone,2015,1,6,90,350,5.7507,2.5556,Modular Board
The Village Crone,2015,1,6,90,350,5.7507,2.5556, Worker Placement
Ecologies,2019,1,6,90,41,7.75,2,Set Collection
Ecologies,2019,1,6,90,41,7.75,2, Simulation
Ecologies,2019,1,6,90,41,7.75,2, Trading
Ecologies,2019,1,6,90,41,7.75,2, Variable Player Powers
Word Jam,2004,5,12,20,136,5.89191,1.3529,Betting and Bluffing
Damocles Mission,1983,1,1,120,80,6.35063,2.7143,Simulation
Damocles Mission,1983,1,1,120,80,6.35063,2.7143, Tile Placement
Paris vaut bien une Messe! Les Guerres de Religion 1562-1598,2003,2,2,60,40,6.775,3,Dice Rolling
Paris vaut bien une Messe! Les Guerres de Religion 1562-1598,2003,2,2,60,40,6.775,3, Grid Movement
Paris vaut bien une Messe! Les Guerres de Religion 1562-1598,2003,2,2,60,40,6.775,3, Hexagon Grid
Paris vaut bien une Messe! Les Guerres de Religion 1562-1598,2003,2,2,60,40,6.775,3, Line of Sight
Paris vaut bien une Messe! Les Guerres de Religion 1562-1598,2003,2,2,60,40,6.775,3, Simulation
Charlemagne: Dark Ages in Europe,1998,2,2,120,60,6.46667,3.1429,Hexagon Grid
Find Your Seats,2017,3,4,20,58,6.46552,2,Card Drafting
Find Your Seats,2017,3,4,20,58,6.46552,2, Set Collection
Spoilers: The Game - Travel Edition,2020,1,8,25,34,6.90588,1,Team-Based Game
Ophidian 2350 CCG,2003,2,2,30,84,6.31131,3,Action Queue
Ophidian 2350 CCG,2003,2,2,30,84,6.31131,3, Hand Management
Ophidian 2350 CCG,2003,2,2,30,84,6.31131,3, Player Elimination
Ophidian 2350 CCG,2003,2,2,30,84,6.31131,3, Simulation
Ophidian 2350 CCG,2003,2,2,30,84,6.31131,3, Variable Phase Order
Lettow-Vorbeck East Africa 1914-1918,2015,2,2,120,39,6.79231,1.75,Campaign / Battle Card Driven
Lettow-Vorbeck East Africa 1914-1918,2015,2,2,120,39,6.79231,1.75, Point to Point Movement
Deal: American Dream,2015,3,6,90,70,6.67186,2.6667,Area Majority / Influence
Deal: American Dream,2015,3,6,90,70,6.67186,2.6667, Area Movement
Deal: American Dream,2015,3,6,90,70,6.67186,2.6667, Hand Management
Deal: American Dream,2015,3,6,90,70,6.67186,2.6667, Network and Route Building
Deal: American Dream,2015,3,6,90,70,6.67186,2.6667, Pick-up and Deliver
Deal: American Dream,2015,3,6,90,70,6.67186,2.6667, Player Elimination
Deal: American Dream,2015,3,6,90,70,6.67186,2.6667, Trading
Crusades II,1994,2,2,240,62,6.28306,2,Hexagon Grid
Kniffel Extreme,2011,2,4,20,63,6.32698,1.3333,Dice Rolling
Karma,2014,2,6,20,253,5.79943,1,Hand Management
LIXO?,2011,2,6,20,83,6.07373,1.3333,Auction/Bidding
LIXO?,2011,2,6,20,83,6.07373,1.3333, Hand Management
Third and Long: The Football Card Game,2010,2,2,60,54,6.53241,2.3333,Hand Management
Third and Long: The Football Card Game,2010,2,2,60,54,6.53241,2.3333, Simulation
Third and Long: The Football Card Game,2010,2,2,60,54,6.53241,2.3333, Simultaneous Action Selection
Queen Bee,2020,2,6,90,51,8.42157,2,Area Majority / Influence
Queen Bee,2020,2,6,90,51,8.42157,2, Dice Rolling
Queen Bee,2020,2,6,90,51,8.42157,2, Hand Management
Queen Bee,2020,2,6,90,51,8.42157,2, Team-Based Game
Demonslayer: Siege of Mt. Kunlun,2014,1,4,120,66,6.46995,3,Deck Bag and Pool Building
Arkeis,2021,1,5,60,46,7.88261,2,Action Points
Arkeis,2021,1,5,60,46,7.88261,2, Cooperative Game
Arkeis,2021,1,5,60,46,7.88261,2, Dice Rolling
Arkeis,2021,1,5,60,46,7.88261,2, Modular Board
Arkeis,2021,1,5,60,46,7.88261,2, Storytelling
Arkeis,2021,1,5,60,46,7.88261,2, Variable Player Powers
Armies of Arcana,1997,2,8,120,46,7.89348,2.6667,Modular Board
Hit the Throttle!,2010,2,5,15,76,6.125,1,Dice Rolling
Hit the Throttle!,2010,2,5,15,76,6.125,1, Roll / Spin and Move
Murder at Blood Mansion,2017,2,6,30,56,7.06321,2,Deck Bag and Pool Building
Murder at Blood Mansion,2017,2,6,30,56,7.06321,2, Hand Management
Murder at Blood Mansion,2017,2,6,30,56,7.06321,2, Trick-taking
Dark Matter,2015,2,4,45,67,6.36716,2.75,Action Points
Dark Matter,2015,2,4,45,67,6.36716,2.75, Hand Management
Allies: Realm of Wonder,2015,2,2,30,76,6.43105,2,Campaign / Battle Card Driven
Pumpkin Patch: Bad Seeds,2019,1,3,20,76,6.45724,1.3333,Hand Management
Pumpkin Patch: Bad Seeds,2019,1,3,20,76,6.45724,1.3333, Memory
Pumpkin Patch: Bad Seeds,2019,1,3,20,76,6.45724,1.3333, Pattern Building
Pumpkin Patch: Bad Seeds,2019,1,3,20,76,6.45724,1.3333, Tile Placement
Easy Breezy Travel Agency,2014,2,4,30,212,5.73774,1.2222,Hand Management
Easy Breezy Travel Agency,2014,2,4,30,212,5.73774,1.2222, Push Your Luck
Easy Breezy Travel Agency,2014,2,4,30,212,5.73774,1.2222, Set Collection
Mow Money,2016,1,6,60,166,5.88193,1.625,Auction/Bidding
Mow Money,2016,1,6,60,166,5.88193,1.625, Hand Management
Mow Money,2016,1,6,60,166,5.88193,1.625, Set Collection
Mow Money,2016,1,6,60,166,5.88193,1.625, Simultaneous Action Selection
Pencilvillage,2019,1,1,60,36,7.15556,2.5,Dice Rolling
Pencilvillage,2019,1,1,60,36,7.15556,2.5, Paper-and-Pencil
Pencilvillage,2019,1,1,60,36,7.15556,2.5, Push Your Luck
Pencilvillage,2019,1,1,60,36,7.15556,2.5, Simulation
Gladiator: Quest for the Rudis,2016,1,6,60,52,6.90269,3.2,Hexagon Grid
Gladiator: Quest for the Rudis,2016,1,6,60,52,6.90269,3.2, Simulation
8-Bit Invaders,2011,1,1,30,52,6.75,1.4,Dice Rolling
8-Bit Invaders,2011,1,1,30,52,6.75,1.4, Solo / Solitaire Game
Berserker Halflings from the Dungeon of Dragons,2005,2,6,40,180,5.80027,1.3913,
Napoleon and the Archduke Charles: The Battle of Aspern-Essling,1986,2,2,120,67,6.29179,3.2857,Hexagon Grid
Amerigo,2008,2,4,30,149,5.85185,2,
Xtronaut: The Game of Solar System Exploration,2016,2,4,60,123,6.21016,1.2,Hand Management
Xtronaut: The Game of Solar System Exploration,2016,2,4,60,123,6.21016,1.2, Set Collection
Xtronaut: The Game of Solar System Exploration,2016,2,4,60,123,6.21016,1.2, Take That
Xtronaut: The Game of Solar System Exploration,2016,2,4,60,123,6.21016,1.2, Trading
UNO Rummy-Up,1993,2,4,60,130,5.90692,1.4375,Pattern Building
UNO Rummy-Up,1993,2,4,60,130,5.90692,1.4375, Set Collection
UNO Rummy-Up,1993,2,4,60,130,5.90692,1.4375, Tile Placement
Embers of Memory: A Throne of Glass Game,2019,2,2,45,48,6.68542,0,Cooperative Game
Streets,2021,1,5,60,35,7.14286,2,Set Collection
Streets,2021,1,5,60,35,7.14286,2, Tile Placement
Streets,2021,1,5,60,35,7.14286,2, Variable Player Powers
Cabaret,2015,2,6,30,39,6.69231,1.3333,Trick-taking
The Black Prince,1992,1,2,180,56,6.37768,2.5714,Dice Rolling
The Black Prince,1992,1,2,180,56,6.37768,2.5714, Hexagon Grid
The Black Prince,1992,1,2,180,56,6.37768,2.5714, Line of Sight
The Black Prince,1992,1,2,180,56,6.37768,2.5714, Simulation
Shuttles,1973,2,2,20,266,5.71856,1.625,Network and Route Building
Shuttles,1973,2,2,20,266,5.71856,1.625, Pattern Recognition
The Patrons of Venice,2004,3,5,90,42,6.71905,3.25,Variable Phase Order
Pirates of the Caribbean: Master of the Seas Strategy Game,2011,2,4,60,53,6.71509,2.3333,Area Movement
Pirates of the Caribbean: Master of the Seas Strategy Game,2011,2,4,60,53,6.71509,2.3333, Dice Rolling
Pirates of the Caribbean: Master of the Seas Strategy Game,2011,2,4,60,53,6.71509,2.3333, Set Collection
Pretense,2015,2,12,360,299,5.73617,1.0833,Player Elimination
Pretense,2015,2,12,360,299,5.73617,1.0833, Role Playing
The Cat Game,2017,3,99,30,221,5.81241,1.2,Paper-and-Pencil
On to Paris 1870-1871: The Franco-Prussian War,2016,2,2,720,39,7.20513,4.3333,Dice Rolling
On to Paris 1870-1871: The Franco-Prussian War,2016,2,2,720,39,7.20513,4.3333, Grid Movement
On to Paris 1870-1871: The Franco-Prussian War,2016,2,2,720,39,7.20513,4.3333, Hexagon Grid
On to Paris 1870-1871: The Franco-Prussian War,2016,2,2,720,39,7.20513,4.3333, Simulation
On to Paris 1870-1871: The Franco-Prussian War,2016,2,2,720,39,7.20513,4.3333, Zone of Control
"The Finnish Front, 1941-42",2009,2,2,120,42,6.70714,3.3333,Hexagon Grid
Bloody Buna,1979,2,2,120,39,6.89872,3.3,Dice Rolling
Bloody Buna,1979,2,2,120,39,6.89872,3.3, Grid Movement
Bloody Buna,1979,2,2,120,39,6.89872,3.3, Hexagon Grid
Bloody Buna,1979,2,2,120,39,6.89872,3.3, Simulation
Bloody Buna,1979,2,2,120,39,6.89872,3.3, Zone of Control
PJ Masks: Team of Heroes,2018,1,4,20,36,6.84722,1,Area Movement
PJ Masks: Team of Heroes,2018,1,4,20,36,6.84722,1, Cooperative Game
Fatal Frame: The Card Game,2005,2,4,60,35,6.91143,2.2857,Area Movement
Fatal Frame: The Card Game,2005,2,4,60,35,6.91143,2.2857, Campaign / Battle Card Driven
Fatal Frame: The Card Game,2005,2,4,60,35,6.91143,2.2857, Dice Rolling
Warhammer Age of Sigmar: Storm of Sigmar,2016,2,2,0,39,6.92308,2.5,Action Points
Warhammer Age of Sigmar: Storm of Sigmar,2016,2,2,0,39,6.92308,2.5, Dice Rolling
Warhammer Age of Sigmar: Storm of Sigmar,2016,2,2,0,39,6.92308,2.5, Point to Point Movement
Warhammer Age of Sigmar: Storm of Sigmar,2016,2,2,0,39,6.92308,2.5, Variable Player Powers
Globe Twister,2018,1,5,30,71,6.32324,1.6667,Action Queue
Globe Twister,2018,1,5,30,71,6.32324,1.6667, Pattern Building
The Battle of Britain,1968,2,2,120,54,6.50722,3,Grid Movement
The Battle of Britain,1968,2,2,120,54,6.50722,3, Hexagon Grid
The Battle of Britain,1968,2,2,120,54,6.50722,3, Ratio / Combat Results Table
Calciomania,1985,2,2,0,54,6.59074,1.1111,Card Drafting
Calciomania,1985,2,2,0,54,6.59074,1.1111, Deck Bag and Pool Building
Calciomania,1985,2,2,0,54,6.59074,1.1111, Simulation
Infected,2017,5,6,15,287,5.81202,2,Cooperative Game
Infected,2017,5,6,15,287,5.81202,2, Player Elimination
Infected,2017,5,6,15,287,5.81202,2, Role Playing
Infected,2017,5,6,15,287,5.81202,2, Simultaneous Action Selection
Civicus Dice Game,2015,2,2,30,44,6.71818,1.5,Area Majority / Influence
Civicus Dice Game,2015,2,2,30,44,6.71818,1.5, Dice Rolling
Civicus Dice Game,2015,2,2,30,44,6.71818,1.5, Set Collection
Spicy Dice,2018,1,4,30,79,6.15443,1.25,Dice Rolling
Spicy Dice,2018,1,4,30,79,6.15443,1.25, Push Your Luck
Silk Road Maker,2009,1,4,10,36,6.77639,1,Network and Route Building
Silk Road Maker,2009,1,4,10,36,6.77639,1, Tile Placement
Rewordable,2017,2,8,30,81,6.43148,1.3333,Set Collection
Liebrary,2005,3,6,60,107,6.05,1.4286,
Squirmish,2016,2,4,60,49,6.67653,2,Campaign / Battle Card Driven
Squirmish,2016,2,4,60,49,6.67653,2, Dice Rolling
Squirmish,2016,2,4,60,49,6.67653,2, Variable Player Powers
All Queens Chess,2008,2,2,10,119,6.09776,1.2857,Pattern Building
All Queens Chess,2008,2,2,10,119,6.09776,1.2857, Pattern Recognition
The Coldest Night,2020,1,4,20,72,6.24774,2,Cooperative Game
The Coldest Night,2020,1,4,20,72,6.24774,2, Move Through Deck
Football Stars: Jogo de Cartas Ilustradas,2013,2,6,30,36,8.03889,3,Hand Management
Football Stars: Jogo de Cartas Ilustradas,2013,2,6,30,36,8.03889,3, Set Collection
Moneybags,2018,3,6,30,181,5.81276,1.5,Physical Removal
Moneybags,2018,3,6,30,181,5.81276,1.5, Player Elimination
Gruntz 15mm Sci-Fi,2010,2,4,90,32,7.84375,2.625,Dice Rolling
Gruntz 15mm Sci-Fi,2010,2,4,90,32,7.84375,2.625, Measurement Movement
Spinnengift und Krötenschleim,2012,2,4,20,70,6.18286,1.4286,Memory
Scribe's Arena,0,2,4,20,43,6.56977,1.6667,
Trivial Pursuit: DVD - The Lord Of The Rings Trilogy Edition,2004,2,4,90,240,5.86688,1.5714,Roll / Spin and Move
Epic of the Peloponnesian War,2006,2,4,300,102,6.18186,3.9524,Area Movement
Epic of the Peloponnesian War,2006,2,4,300,102,6.18186,3.9524, Hexagon Grid
Epic of the Peloponnesian War,2006,2,4,300,102,6.18186,3.9524, Simulation
"Operation Anaconda: Battle in Afghanistan, March 2002",2012,1,2,120,35,6.84857,1.6667,Hexagon Grid
Epic Solitaire Notebook Adventures,2009,1,1,60,33,7.30303,2.6,Line Drawing
Epic Solitaire Notebook Adventures,2009,1,1,60,33,7.30303,2.6, Paper-and-Pencil
RPGQuest: A Jornada do Herói,2017,1,5,240,39,8.81282,2.5,Cooperative Game
RPGQuest: A Jornada do Herói,2017,1,5,240,39,8.81282,2.5, Dice Rolling
RPGQuest: A Jornada do Herói,2017,1,5,240,39,8.81282,2.5, Modular Board
RPGQuest: A Jornada do Herói,2017,1,5,240,39,8.81282,2.5, Pick-up and Deliver
RPGQuest: A Jornada do Herói,2017,1,5,240,39,8.81282,2.5, Storytelling
RPGQuest: A Jornada do Herói,2017,1,5,240,39,8.81282,2.5, Variable Player Powers
The Fall of Rome,1973,1,1,90,163,5.92423,2.5789,Area Majority / Influence
The Fall of Rome,1973,1,1,90,163,5.92423,2.5789, Area Movement
The Fall of Rome,1973,1,1,90,163,5.92423,2.5789, Dice Rolling
The Fall of Rome,1973,1,1,90,163,5.92423,2.5789, Ratio / Combat Results Table
The Fall of Rome,1973,1,1,90,163,5.92423,2.5789, Scenario / Mission / Campaign Game
The Fall of Rome,1973,1,1,90,163,5.92423,2.5789, Simulation
Shelfie Stacker,2021,1,4,40,38,7.05687,2,Deck Bag and Pool Building
